sensor_1,61.405791179383286,1598779611594
sensor_2,113.17069970198342,1598779611594
sensor_3,48.624682175925734,1598779611594
sensor_4,76.05325391334466,1598779611594
sensor_5,91.88131173275802,1598779611594
sensor_6,48.92619944454115,1598779611594
sensor_7,39.46061136860558,1598779611594
sensor_8,74.64872600578609,1598779611594
sensor_9,16.503418992570918,1598779611594
sensor_10,67.05819408980493,1598779611594
sensor_1,62.574999079445604,1598779611899
sensor_2,113.01950035485821,1598779611899
sensor_3,47.753317479586165,1598779611899
sensor_4,76.2282691314134,1598779611899
sensor_5,90.86015789174691,1598779611899
sensor_6,48.87626363008464,1598779611899
sensor_7,40.06312457715019,1598779611899
sensor_8,74.14539328583278,1598779611899
sensor_9,16.982317095442518,1598779611899
sensor_10,67.31000023186698,1598779611899
sensor_1,62.730048431780965,1598779612200
sensor_2,113.36439800008169,1598779612200
sensor_3,48.13534832592753,1598779612200
sensor_4,76.22368209757931,1598779612200
sensor_5,91.02024891994627,1598779612200
sensor_6,49.14045823925859,1598779612200
sensor_7,40.39430929902295,1598779612200
sensor_8,74.55724015319521,1598779612200
sensor_9,16.829280704652422,1598779612200
sensor_10,67.64199004175158,1598779612200
sensor_1,62.80961463518815,1598779612500
sensor_2,113.56132782281196,1598779612500
sensor_3,48.44809936389994,1598779612500
sensor_4,75.25421146171071,1598779612500
sensor_5,91.2272737180113,1598779612500
sensor_6,48.76605080051376,1598779612500
sensor_7,40.65825365438217,1598779612500
sensor_8,74.20945632330069,1598779612500
sensor_9,17.36221783203302,1598779612500
sensor_10,67.56999375684728,1598779612500
sensor_1,64.11455141596014,1598779612800
sensor_2,113.23866184217653,1598779612800
sensor_3,48.857530500088046,1598779612800
sensor_4,76.2273767631007,1598779612800
sensor_5,91.9276698875501,1598779612800
sensor_6,48.529426344245216,1598779612800
sensor_7,40.42519214863311,1598779612800
sensor_8,73.53604154703278,1598779612800
sensor_9,17.368486098534703,1598779612800
sensor_10,67.35391985573646,1598779612800
sensor_1,63.70866044743993,1598779613104
sensor_2,112.93202156810139,1598779613104
sensor_3,49.62337486185437,1598779613104
sensor_4,77.46133018847502,1598779613104
sensor_5,91.67943590093034,1598779613104
sensor_6,48.37968923411735,1598779613104
sensor_7,41.30877273898814,1598779613104
sensor_8,73.8736898384105,1598779613104
sensor_9,17.49786537961588,1598779613104
sensor_10,67.32854562269574,1598779613104
sensor_1,63.64515992795667,1598779613404
sensor_2,112.30834410480863,1598779613404
sensor_3,49.6273110516962,1598779613404
sensor_4,77.2616882966186,1598779613404
sensor_5,91.16660135192164,1598779613404
sensor_6,47.91964527210951,1598779613404
sensor_7,41.134633598435855,1598779613404
sensor_8,72.95738571084757,1598779613404
sensor_9,17.125716071045414,1598779613404
sensor_10,68.00254590275983,1598779613404
sensor_1,62.957247835787214,1598779613704
sensor_2,112.11763762804345,1598779613704
sensor_3,48.78140653044333,1598779613704
sensor_4,77.12880608133196,1598779613704
sensor_5,90.94974629983453,1598779613704
sensor_6,47.81083792255628,1598779613704
sensor_7,41.03777946329666,1598779613704
sensor_8,73.03517125415182,1598779613704
sensor_9,17.055169655017806,1598779613704
sensor_10,68.57491667916217,1598779613704
sensor_1,62.726878569984365,1598779614005
sensor_2,112.26790542222784,1598779614005
sensor_3,48.08962816742841,1598779614005
sensor_4,77.00466934302925,1598779614005
sensor_5,91.02951667250797,1598779614005
sensor_6,47.73069428283094,1598779614005
sensor_7,41.07985334541755,1598779614005
sensor_8,72.45353097842298,1598779614005
sensor_9,16.424504082094384,1598779614005
sensor_10,68.54531862711039,1598779614005
sensor_1,62.82282806128215,1598779614305
sensor_2,112.50133333663479,1598779614305
sensor_3,47.679042636327594,1598779614305
sensor_4,77.78079018228235,1598779614305
sensor_5,91.00424610102864,1598779614305
sensor_6,47.2476285201043,1598779614305
sensor_7,40.28172429905803,1598779614305
sensor_8,72.03076383240756,1598779614305
sensor_9,16.706875930113846,1598779614305
sensor_10,68.05420565222309,1598779614305
sensor_1,62.56627175419778,1598779614606
sensor_2,112.99196998696206,1598779614606
sensor_3,47.93086826103977,1598779614606
sensor_4,77.09213885022871,1598779614606
sensor_5,91.14621053676332,1598779614606
sensor_6,46.9874199900453,1598779614606
sensor_7,40.261227827022665,1598779614606
sensor_8,72.71884813725788,1598779614606
sensor_9,16.753867457371854,1598779614606
sensor_10,68.85722137660528,1598779614606
sensor_1,62.94485402292272,1598779614906
sensor_2,113.73251834659034,1598779614906
sensor_3,48.60939168901431,1598779614906
sensor_4,76.45003395674324,1598779614906
sensor_5,91.06803478845976,1598779614906
sensor_6,46.97200208393465,1598779614906
sensor_7,40.3043389839807,1598779614906
sensor_8,72.47851943066854,1598779614906
sensor_9,16.33560796486374,1598779614906
sensor_10,69.357735470792,1598779614906
sensor_1,62.85448075372257,1598779615206
sensor_2,114.30164943210556,1598779615206
sensor_3,48.20638569138134,1598779615206
sensor_4,76.84214993429161,1598779615206
sensor_5,90.91205021725607,1598779615206
sensor_6,47.21146513231161,1598779615206
sensor_7,40.65795699173963,1598779615206
sensor_8,72.95860857354978,1598779615206
sensor_9,16.50403911913955,1598779615206
sensor_10,69.16055941483263,1598779615206
sensor_1,63.21461532533285,1598779615507
sensor_2,113.13368072501638,1598779615507
sensor_3,47.838352909884755,1598779615507
sensor_4,76.88619342653831,1598779615507
sensor_5,90.93585452803535,1598779615507
sensor_6,47.42871732523744,1598779615507
sensor_7,41.4961114745642,1598779615507
sensor_8,72.00707953756418,1598779615507
sensor_9,15.923632972316376,1598779615507
sensor_10,69.81058212602717,1598779615507
sensor_1,62.68369204026485,1598779615807
sensor_2,113.08527461703301,1598779615807
sensor_3,47.30593468810437,1598779615807
sensor_4,77.11972790263545,1598779615807
sensor_5,91.52107250762779,1598779615807
sensor_6,47.03623459038468,1598779615807
sensor_7,41.35366290640436,1598779615807
sensor_8,71.89533523103681,1598779615807
sensor_9,15.425088197686287,1598779615807
sensor_10,69.83508289802977,1598779615807
sensor_1,62.316822223850984,1598779616107
sensor_2,112.96469535882606,1598779616107
sensor_3,47.77887641173208,1598779616107
sensor_4,77.00410621586238,1598779616107
sensor_5,91.24522172123301,1598779616107
sensor_6,46.48977189250066,1598779616107
sensor_7,41.732791572515616,1598779616107
sensor_8,71.05910705229924,1598779616107
sensor_9,15.64320438415296,1598779616107
sensor_10,69.56864837675249,1598779616107
sensor_1,61.16240164578764,1598779616408
sensor_2,113.57235843622196,1598779616408
sensor_3,48.43850783247921,1598779616408
sensor_4,76.93981547226973,1598779616408
sensor_5,90.94192170439017,1598779616408
sensor_6,47.00130571720533,1598779616408
sensor_7,41.13216395475323,1598779616408
sensor_8,71.29416104927408,1598779616408
sensor_9,16.021777431211916,1598779616408
sensor_10,69.34225093431016,1598779616408
sensor_1,60.99878053243446,1598779616708
sensor_2,113.79553792919664,1598779616708
sensor_3,49.02376644758995,1598779616708
sensor_4,76.89978021089549,1598779616708
sensor_5,91.0686387921879,1598779616708
sensor_6,46.91466208827898,1598779616708
sensor_7,41.458321955457755,1598779616708
sensor_8,70.86631949574853,1598779616708
sensor_9,16.05460785043706,1598779616708
sensor_10,69.5402444640527,1598779616708
